"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000048462",108.47292017176,-5.99771825314955,0.531652202712111,-11.2812816772948,1.62363025960844e-29,2.61940269782629e-25,"TNFRSF17","608"
"ENSG00000156234",561.780747186232,-9.2307265410304,0.832554655094715,-11.0872319126968,1.44696111516566e-28,1.55625491139784e-24,"CXCL13","10563"
"ENSG00000160856",926.561880669691,-6.91134424682034,0.660920082051956,-10.4571557658873,1.35873149956898e-25,4.87120339612143e-22,"FCRL3","115352"
"ENSG00000163534",804.392329837548,-7.86763243009551,0.761693279002763,-10.3291346359208,5.20278229714403e-25,1.52611794181499e-21,"FCRL1","115350"
"ENSG00000196092",398.982117944353,-8.1905605307564,0.792820584506457,-10.3309130600527,5.10721017138965e-25,1.52611794181499e-21,"PAX5","5079"
"ENSG00000271856",177.49291063043,-6.04704515302778,0.588660824934954,-10.272545576132,9.36990598125848e-25,2.51941155326072e-21,"LINC01215","101929623"
"ENSG00000269404",416.451599061944,-6.51939350265955,0.640225778785074,-10.1829600098751,2.36263171209801e-24,5.44519105875389e-21,"SPIB","6689"
"ENSG00000168081",68.505253444195,-6.37558315786497,0.62723419613967,-10.1645975253002,2.85297859264138e-24,6.13694715134446e-21,"PNOC","5368"
"ENSG00000177455",1184.56589050897,-7.78952712397097,0.76867618067515,-10.1336912991492,3.91581735256186e-24,7.89673516861005e-21,"CD19","930"
"ENSG00000100721",310.882980433953,-9.29966076442044,0.923114923012751,-10.0742177735242,7.18300643587322e-24,1.28759380922159e-20,"TCL1A","8115"
"ENSG00000083454",913.261503607446,-6.01988170756857,0.597436142364237,-10.076192718683,7.0401375298897e-24,1.28759380922159e-20,"P2RX5","5026"
"ENSG00000167483",842.931251824561,-6.36396794266538,0.636629739087733,-9.99634096858985,1.58132290478717e-23,2.55114824229314e-20,"NIBAN3","199786"
"ENSG00000089012",258.317527988946,-5.09854208164626,0.510775579970896,-9.98196131838717,1.82816786579984e-23,2.80893639799512e-20,"SIRPG","55423"
"ENSG00000105369",1948.87264998632,-7.92164577986048,0.797970739352037,-9.92723841765547,3.16910877778325e-23,4.64793017381611e-20,"CD79A","973"
"ENSG00000122188",236.813199713761,-4.79040553471362,0.483311079163237,-9.9116402276714,3.70512776323082e-23,4.9812355170169e-20,"LAX1","54900"
"ENSG00000117322",963.919507875923,-7.51132410506797,0.763899189345261,-9.83287351241455,8.12662499717731e-23,1.0085141621497e-19,"CR2","1380"
"ENSG00000187862",90.8677749039432,-5.81215938281287,0.598785903860174,-9.70657349370418,2.82680481975015e-22,3.04032281046861e-19,"TTC24","164118"
"ENSG00000136573",911.219979399182,-6.39487694653247,0.662743843405193,-9.64909294920862,4.9592426206245e-22,4.84893704233546e-19,"BLK","640"
"ENSG00000181847",505.034333584595,-5.24234036661794,0.546901194432741,-9.58553468155325,9.19799801616304e-22,8.72890011733872e-19,"TIGIT","201633"
"ENSG00000188404",1115.87564822233,-4.32489986827969,0.452316058415999,-9.56167659274665,1.15864258394922e-21,1.06813604610587e-18,"SELL","6402"
"ENSG00000226777",416.835982704323,-7.22327377044787,0.759549722310959,-9.50994195412354,1.90768953767094e-21,1.70981973951362e-18,"FAM30A","9834"
"ENSG00000007312",900.448374481517,-4.22593654705061,0.444939728194365,-9.49777302242739,2.14426783348293e-21,1.82070910303053e-18,"CD79B","974"
"ENSG00000156738",5112.77521118766,-7.6936435107927,0.811644177999168,-9.47908420874619,2.5652444326032e-21,2.12231222724038e-18,"MS4A1","931"
"ENSG00000245164",881.799976103953,-4.86666821554761,0.513748783989578,-9.4728559311711,2.72295075003587e-21,2.19646822251643e-18,"LINC00861","100130231"
"ENSG00000162894",1340.03293884848,-4.32870706179228,0.457557129172492,-9.46047342682846,3.06552079204119e-21,2.41249009453661e-18,"FCMR","9214"
"ENSG00000227507",832.23268838876,-5.23437199161896,0.556833197894994,-9.4002512986053,5.44329085679979e-21,4.18174339965481e-18,"LTB","4050"
"ENSG00000110777",1986.23936710326,-5.82912967912866,0.623372917149258,-9.3509511221402,8.68630471117431e-21,6.51796064676164e-18,"POU2AF1","5450"
"ENSG00000009790",1329.72517049156,-4.05984932920718,0.439555371961562,-9.23626370686741,2.55254893791492e-20,1.79044660936441e-17,"TRAF3IP3","80342"
"ENSG00000241106",566.378892931699,-4.42482542609718,0.478955074408173,-9.23849785194315,2.4998189221705e-20,1.79044660936441e-17,"HLA-DOB","3112"
"ENSG00000170476",1628.40214481694,-6.8168449833273,0.738544908119553,-9.2301022028356,2.70373797360795e-20,1.85614488205179e-17,"MZB1","51237"
"ENSG00000104921",387.707011727141,-5.87396033772992,0.638080277123725,-9.20567606980108,3.39527075866497e-20,2.28232929789758e-17,"FCER2","2208"
"ENSG00000104894",2626.16379351115,-4.09671931078671,0.447556834173739,-9.15351749314677,5.51092643768689e-20,3.48657945957657e-17,"CD37","951"
"ENSG00000247774",396.410942657147,-3.42582813735679,0.380862560225317,-8.99491967740303,2.36405015074988e-19,1.36211503864456e-16,"PCED1B-AS1","100233209"
"ENSG00000137265",1005.06805259721,-4.93481831844337,0.550468756060664,-8.96475642642928,3.10967385946493e-19,1.70062265677111e-16,"IRF4","3662"
"ENSG00000233355",329.66449916759,-5.42086588226232,0.605557081844099,-8.95186604994229,3.49522927905894e-19,1.87961779863526e-16,"CHRM3-AS2","100506915"
"ENSG00000026751",787.517188235638,-4.47011560700024,0.501116344495161,-8.92031492507706,4.64964133902303e-19,2.34414574132683e-16,"SLAMF7","57823"
"ENSG00000247982",1586.15990794991,-3.80351414367004,0.426810035242501,-8.91149183385295,5.03504288008659e-19,2.49939528567498e-16,"LINC00926","283663"
"ENSG00000121895",207.037793121026,-5.31385659120167,0.600140131098029,-8.85435970009092,8.41655574186565e-19,4.11467556919753e-16,"TMEM156","80008"
"ENSG00000173200",1754.13501804543,-4.39029172962974,0.498960619384958,-8.79887421785193,1.38195473663665e-18,6.46234080178525e-16,"PARP15","165631"
"ENSG00000170006",359.250120672704,-3.18768230499609,0.362902916140227,-8.78384318015333,1.57981909330636e-18,7.07978373119764e-16,"TMEM154","201799"
"ENSG00000169442",936.514522865182,-3.97254180667006,0.454155563083454,-8.7470948934299,2.18915597982202e-18,9.41804091265829e-16,"CD52","1043"
"ENSG00000113088",259.066879510161,-5.05448365088775,0.581284165811816,-8.6953747378078,3.45686981918835e-18,1.41189065298647e-15,"GZMK","3003"
"ENSG00000162739",801.363261795586,-4.41837776051461,0.509402543267873,-8.67364684159257,4.18496874569695e-18,1.68790251935822e-15,"SLAMF6","114836"
"ENSG00000159618",310.729093568739,-3.66060138780576,0.422174908085926,-8.6708170421647,4.29030603593051e-18,1.70902487105351e-15,"ADGRG5","221188"
"ENSG00000128218",146.227498918704,-4.6628438104701,0.538407029268753,-8.66044378507284,4.69931142149311e-18,1.82684316055297e-15,"VPREB3","29802"
"ENSG00000111913",1438.33631248201,-3.12798599983297,0.363204460346308,-8.6121904914122,7.16776106988739e-18,2.75327355572603e-15,"RIPOR2","9750"
"ENSG00000137078",178.609556463964,-3.79594028812398,0.445780099968733,-8.51527533057268,1.6619495927502e-17,6.02522084940202e-15,"SIT1","27240"
"ENSG00000132185",270.986786340323,-7.07994156394669,0.838188970565709,-8.44671286854122,2.99619425584818e-17,1.03951832106664e-14,"FCRLA","84824"
"ENSG00000205744",1692.34830012373,-2.85052831360459,0.338715453046408,-8.4157019940098,3.90548998544112e-17,1.34058021138557e-14,"DENND1C","79958"
"ENSG00000198796",140.510122039837,-5.92177632101855,0.708654311374919,-8.35636815576443,6.46786455838065e-17,2.12951140653786e-14,"ALPK2","115701"
"ENSG00000101057",303.274472079432,-4.64976432075052,0.556695877119232,-8.35243175288442,6.68717048457314e-17,2.17947720055795e-14,"MYBL2","4605"
"ENSG00000159753",1359.38386145946,-4.25324743983978,0.510753681116225,-8.32739458782661,8.26409321194943e-17,2.6664923157676e-14,"CARMIL2","146206"
"ENSG00000124256",416.943286009795,-4.49720731528604,0.541057246375552,-8.31188815122991,9.41911849408475e-17,3.00908195376375e-14,"ZBP1","81030"
"ENSG00000185905",248.605171664037,-4.01873541417622,0.48384788263515,-8.30578278505474,9.91634992018251e-17,3.13687202475107e-14,"C16orf54","283897"
"ENSG00000174123",468.166955612227,-6.05184450979738,0.73282424692159,-8.25824818872965,1.47825933333359e-16,4.54262053803253e-14,"TLR10","81793"
"ENSG00000167895",4332.52928405143,-4.08371857393454,0.494651927473167,-8.25574175925163,1.50961716158773e-16,4.59521767318772e-14,"TMC8","147138"
"ENSG00000178199",404.137486655828,-3.93674093637358,0.478207998375048,-8.23227748124381,1.83687150367014e-16,5.48782369790931e-14,"ZC3H12D","340152"
"ENSG00000079263",565.581059341779,-4.11897338380453,0.501118574982458,-8.21955838286122,2.04253909317021e-16,5.99132421638453e-14,"SP140","11262"
"ENSG00000162892",285.122962705827,-4.11224208234377,0.500663370620227,-8.21358686026798,2.14677306165584e-16,6.24034050517003e-14,"IL24","11009"
"ENSG00000110934",857.692736244221,-2.98397570627656,0.363661205989396,-8.20537263016051,2.29876781119131e-16,6.57765029543174e-14,"BIN2","51411"
"ENSG00000198286",937.23923805128,-3.64149530088788,0.444381177363921,-8.19453092610564,2.51572284796997e-16,7.05846203587818e-14,"CARD11","84433"
"ENSG00000143297",1671.07413069489,-6.54098530581482,0.800443260035071,-8.17170389507463,3.04064080208719e-16,8.24448034623069e-14,"FCRL5","83416"
"ENSG00000158517",297.794856410225,-3.28441832960094,0.402019576657992,-8.16979699571964,3.08908813201202e-16,8.30604313895832e-14,"NCF1","653361"
"ENSG00000102879",3973.51571372049,-3.46261489027935,0.424646595440768,-8.15410962305085,3.51761698023106e-16,9.38011813918474e-14,"CORO1A","11151"
"ENSG00000186265",173.549320966715,-4.32721562477061,0.532848720821225,-8.12090834731013,4.62707372973286e-16,1.19437728770848e-13,"BTLA","151888"
"ENSG00000143851",1011.88017588393,-3.71040508524568,0.457643975755331,-8.10762357162408,5.16193615425309e-16,1.31145694451284e-13,"PTPN7","5778"
"ENSG00000132704",642.488263539372,-7.25906439099474,0.896130541520544,-8.10045418012162,5.4754383543189e-16,1.38023823390979e-13,"FCRL2","79368"
"ENSG00000147168",1509.04935396352,-3.6622828886818,0.452247188797282,-8.09796717238059,5.58851436701137e-16,1.39782174082162e-13,"IL2RG","3561"
"ENSG00000185862",1503.55683716579,-3.67297495808475,0.453886410463767,-8.09227787703937,5.85591264330258e-16,1.4534375180677e-13,"EVI2B","2124"
"ENSG00000072858",325.174270682309,-3.08739028035864,0.381908574595411,-8.08410830688831,6.26206640827569e-16,1.54238041778186e-13,"SIDT1","54847"
"ENSG00000175857",189.922281795085,-4.34376048452731,0.537523326217208,-8.08106415603635,6.42040201521365e-16,1.56939917744609e-13,"GAPT","202309"
"ENSG00000168421",538.538695211373,-3.84309616729402,0.47678640979322,-8.06041466022647,7.60360798825752e-16,1.82658148599737e-13,"RHOH","399"
"ENSG00000104783",669.151975301816,-4.00556750577335,0.49698142537932,-8.05979318586426,7.6423634974786e-16,1.82658148599737e-13,"KCNN4","3783"
"ENSG00000165178",161.619050708774,-3.40884569867361,0.424033798382644,-8.0390896001113,9.05083835916509e-16,2.14731140071192e-13,"NCF1C","654817"
"ENSG00000122122",1299.62289878085,-3.44047972254922,0.428095037799648,-8.03671946358649,9.22756037233326e-16,2.17325885382266e-13,"SASH3","54440"
"ENSG00000072818",2718.74538559912,-3.38460451118664,0.422067795967265,-8.01910153659093,1.06521427975912e-15,2.49059448918172e-13,"ACAP1","9744"
"ENSG00000167286",330.560691249528,-3.40314089147271,0.425618345343325,-7.99575706429564,1.28780083693875e-15,2.96801298604755e-13,"CD3D","915"
"ENSG00000163518",29.5901668069445,-8.0748560300247,1.0111533147118,-7.98578802298268,1.39627443349773e-15,3.19519084193176e-13,"FCRL4","83417"
"ENSG00000117091",569.454702781805,-3.62227194458959,0.453756770932246,-7.98284935153168,1.42993384694739e-15,3.24917221870453e-13,"CD48","962"
"ENSG00000123329",2274.25962774065,-3.45455701535107,0.433120745122818,-7.97596756620715,1.51191645626683e-15,3.38774280402121e-13,"ARHGAP9","64333"
"ENSG00000167077",426.964797721094,-3.39074902956973,0.425345576977031,-7.97175100225112,1.56441765640039e-15,3.45736302064486e-13,"MEI1","150365"
"ENSG00000112303",251.582723250127,-3.28340052432703,0.412814417266211,-7.95369635118548,1.81027504034749e-15,3.97349213958179e-13,"VNN2","8875"
"ENSG00000128340",714.24063581857,-3.41616983622772,0.431471875684066,-7.91747974491185,2.42373095855838e-15,5.24859752408354e-13,"RAC2","5880"
"ENSG00000104814",1148.8016288276,-3.57297452308001,0.451973859244292,-7.90526808133126,2.67357593468822e-15,5.67536849399014e-13,"MAP4K1","11184"
"ENSG00000224137",31.1834227752129,-6.80926932790561,0.86202993565595,-7.8991100497272,2.8090179062064e-15,5.88543972478283e-13,"LINC01857","102724714"
"ENSG00000182866",1148.44912241142,-3.57549765273434,0.453761250364263,-7.87968926360296,3.28196226895415e-15,6.83198674645643e-13,"LCK","3932"
"ENSG00000254709",101.053449879634,-7.65117384550288,0.973494066541037,-7.8594971540901,3.85678585751481e-15,7.97711874862646e-13,"IGLL5","100423062"
"ENSG00000010671",576.563357096024,-3.43371614079453,0.438790528416138,-7.82541080179852,5.06001856803571e-15,1.02683370513359e-12,"BTK","695"
"ENSG00000185155",28.4294093552513,-5.70576409855821,0.730657518420522,-7.80908148443129,5.76062496968833e-15,1.16170203294977e-12,"MIXL1","83881"
"ENSG00000172794",424.150639714823,-3.29307476795725,0.422019587972666,-7.80313251282199,6.03890796082318e-15,1.20214529473351e-12,"RAB37","326624"
"ENSG00000159958",162.269017407275,-6.40452590059076,0.820926729442505,-7.80158042233574,6.11366254609536e-15,1.2028258275141e-12,"TNFRSF13C","115650"
"ENSG00000174130",414.527586832193,-3.52152477413742,0.451740440667479,-7.79546052802827,6.41739961214722e-15,1.23990308913498e-12,"TLR6","10333"
"ENSG00000197057",177.974170534014,-4.21431857726231,0.54330517692091,-7.75681653016127,8.70877747047695e-15,1.64325973018953e-12,"DTHD1","401124"
"ENSG00000198851",1165.38348103635,-3.33242490241899,0.431024819939658,-7.73139909410672,1.06370974054155e-14,1.99544526094846e-12,"CD3E","916"
"ENSG00000234184",32.1434462185211,-8.96531858842035,1.16101063620152,-7.72199522456759,1.14522685562123e-14,2.12367182318819e-12,"LINC01781","101927412"
"ENSG00000070190",337.183406073691,-3.99385907243849,0.518870550683595,-7.69721670882403,1.39061944426132e-14,2.5494163061668e-12,"DAPP1","27071"
"ENSG00000167208",325.764944894531,-3.35766486129817,0.43731869001629,-7.67784441404298,1.61787816717146e-14,2.9327223001098e-12,"SNX20","124460"
"ENSG00000185811",1556.15804578225,-3.30061018810472,0.430464961088157,-7.6675466912829,1.753172126812e-14,3.14265843576199e-12,"IKZF1","10320"
"ENSG00000255733",55.4444652536089,-5.71919017512568,0.746735830492642,-7.65892025209581,1.87502777319222e-14,3.32415638075934e-12,"IFNG-AS1","100885789"
"ENSG00000082293",54.9533273919494,-4.32697430153994,0.566527171595723,-7.63771716253656,2.21106908710363e-14,3.89848935325059e-12,"COL19A1","1310"
"ENSG00000081059",1759.91746765764,-2.43574730525666,0.319377991612755,-7.62653460545898,2.41148216528182e-14,4.22874367092300e-12,"TCF7","6932"
"ENSG00000136490",2097.08397881166,-3.22507221308871,0.423700242992744,-7.61168365235973,2.70548113105155e-14,4.69328248250049e-12,"LIMD2","80774"
"ENSG00000145088",149.103580312474,-2.61371951503073,0.343644044102759,-7.6058920848026,2.82945316875226e-14,4.88209283117436e-12,"EAF2","55840"
"ENSG00000259772",161.193452299405,-3.62037360005354,0.476504805739619,-7.59776933295371,3.01278723589348e-14,5.1707762209223e-12,"LOC283710","283710"
"ENSG00000132465",7603.6821269475,-5.64137055289631,0.743168062228385,-7.59097550018591,3.17505989405027e-14,5.42044881171565e-12,"JCHAIN","3512"
"ENSG00000161929",216.321981056544,-3.29339488693509,0.434681568911616,-7.57656897020342,3.54813118651675e-14,5.96270837834112e-12,"SCIMP","388325"
"ENSG00000182487",188.126406011303,-3.25064927468274,0.429142041064541,-7.57476304726307,3.59783698816468e-14,6.01491234508401e-12,"NCF1B","654816"
"ENSG00000163599",420.699264108112,-4.74214760500663,0.626777885199757,-7.56591404544417,3.85146672518305e-14,6.40574357498743e-12,"CTLA4","1493"
"ENSG00000188389",430.456684292721,-3.49350334571626,0.462399472929546,-7.55516290618382,4.18335922460341e-14,6.92206506364378e-12,"PDCD1","5133"
"ENSG00000076662",1215.60288819293,-2.34750325750702,0.311329879141474,-7.54024401377895,4.69092866277727e-14,7.72232164454955e-12,"ICAM3","3385"
"ENSG00000220008",92.5335468150107,-3.74773666689749,0.497332902827975,-7.53567006242058,4.85833565308965e-14,7.9171241506359e-12,"LINGO3","645191"
"ENSG00000143119",2802.54831323686,-3.32443631555817,0.442601177826628,-7.51113300665546,5.86177976789079e-14,9.45680929953821e-12,"CD53","963"
"ENSG00000227039",991.70441686949,-4.33539454995023,0.578223299287113,-7.4977859856137,6.49047559682862e-14,1.03674101785778e-11,"ITGB2-AS1","100505746"
"ENSG00000166501",1072.6782504224,-3.39661391478543,0.453291499889761,-7.49322216633552,6.72030033179925e-14,1.06816359855091e-11,"PRKCB","5579"
"ENSG00000213654",1540.41881759874,-2.3087925859592,0.308195169612981,-7.49133280985062,6.81776924199124e-14,1.07834383510828e-11,"GPSM3","63940"
"ENSG00000005844",2587.91133447579,-3.55362759142493,0.475574579764148,-7.47228246132769,7.88155977750526e-14,1.2226269604855e-11,"ITGAL","3683"
"ENSG00000188452",404.310604063774,-2.86053067755732,0.383544741519448,-7.45814077967818,8.77518838812151e-14,1.35473793555564e-11,"CERKL","375298"
"ENSG00000172578",1244.95383591168,-3.61126347601513,0.48446270549451,-7.45416197172282,9.04408354642019e-14,1.38960190337521e-11,"KLHL6","89857"
"ENSG00000234883",214.703298351718,-3.79444267189108,0.509128970709431,-7.45281233280405,9.1371213419747e-14,1.39724339914766e-11,"MIR155HG","114614"
"ENSG00000035720",167.927932100126,-5.20914675287706,0.699046717368332,-7.45178630190509,9.20847992604354e-14,1.4015132702534e-11,"STAP1","26228"
"ENSG00000013725",901.294133236449,-3.67855465096742,0.493996569533502,-7.44651861538474,9.58355194144471e-14,1.44496676141428e-11,"CD6","923"
"ENSG00000028277",1067.70330390836,-3.53644212938381,0.474899728505104,-7.44671331044109,9.56942569343716e-14,1.44496676141428e-11,"POU2F2","5452"
"ENSG00000109943",74.4705309370355,-3.54631732892765,0.476888242243456,-7.43636981328054,1.03489859271487e-13,1.54592768483973e-11,"CRTAM","56253"
"ENSG00000235532",73.2956861399738,-6.83996896343294,0.921689818495572,-7.42111806615969,1.16135729445178e-13,1.71891534232941e-11,"LINC00402","100507612"
"ENSG00000163568",230.715554101849,-4.66382646933101,0.630896150225644,-7.39238378243863,1.44219539408853e-13,2.12483454729044e-11,"AIM2","9447"
"ENSG00000238121",201.27591386959,-3.53226888365855,0.477870307805638,-7.39168938927927,1.44974878450181e-13,2.12625428548797e-11,"LINC00426","100188949"
"ENSG00000235304",36.493893385581,-9.06199084009643,1.23064461243914,-7.36361314103144,1.78997948790616e-13,2.60159811517028e-11,"LINC01281","286442"
"ENSG00000129173",41.1559010325526,-3.68053098421514,0.50010997559139,-7.35944325018281,1.84678847668295e-13,2.66019986556482e-11,"E2F8","79733"
"ENSG00000068831",3363.16011698737,-2.89429667897572,0.393504225457462,-7.35518576861787,1.90661770989146e-13,2.73417453454924e-11,"RASGRP2","10235"
"ENSG00000110665",452.178338595432,-3.60502742934268,0.490242838156002,-7.35355450148466,1.93004256858524e-13,2.75552006716687e-11,"C11orf21","29125"
"ENSG00000015285",904.0720292717,-2.79050907077383,0.379983646940219,-7.34376095719943,2.07673892928149e-13,2.93894992509634e-11,"WAS","7454"
"ENSG00000078589",193.962411385419,-4.29880575661885,0.586719856190051,-7.326845531586,2.35633150514012e-13,3.3200608010852e-11,"P2RY10","27334"
"ENSG00000134061",253.712114365459,-4.3486952421004,0.594182889720144,-7.31878234351145,2.50231074895963e-13,3.5104155924318e-11,"CD180","4064"
"ENSG00000188820",94.8071993748651,-2.87022480178833,0.392547070545146,-7.31179778721144,2.63591588380632e-13,3.68183817778765e-11,"CALHM6","441168"
"ENSG00000102096",2309.09078292753,-3.39131880091463,0.463877843378763,-7.31080143042222,2.65553719296493e-13,3.693257028802e-11,"PIM2","11040"
"ENSG00000115085",1795.86814022165,-3.34673393809508,0.459387699099702,-7.28520581777425,3.21179590209133e-13,4.391178244783e-11,"ZAP70","7535"
"ENSG00000168071",3370.6160162599,-3.11182274531559,0.428459185233189,-7.2628218802731,3.79097005689637e-13,5.1394722628495e-11,"CCDC88B","283234"
"ENSG00000257242",72.8569948117709,-3.76939833036338,0.519685803058718,-7.25322552237872,4.06961622434795e-13,5.49415217969921e-11,"LINC01619","256021"
"ENSG00000147138",203.080158053448,-3.80782253013916,0.526349302845679,-7.23440215376439,4.6758430920927e-13,6.20867297158284e-11,"GPR174","84636"
"ENSG00000130475",470.497804696169,-3.52172159735679,0.487846255814152,-7.2189169341466,5.24032510183509e-13,6.81791652160528e-11,"FCHO1","23149"
"ENSG00000122224",497.023194267655,-4.14738309236016,0.574925144805412,-7.21377927167174,5.44199440903362e-13,7.05186311654132e-11,"LY9","4063"
"ENSG00000100385",858.697654612676,-3.02645663039236,0.419633020763121,-7.2121508095064,5.50749271431653e-13,7.07987091315287e-11,"IL2RB","3560"
"ENSG00000170054",54.5523821164351,-9.78778154089216,1.36065656882424,-7.19342541325462,6.31856768718575e-13,8.05829664010811e-11,"SERPINA9","327657"
"ENSG00000270164",213.52005215847,-3.04088452478333,0.42284703819233,-7.19145281892739,6.41054872597989e-13,8.14341595245933e-11,"LINC01480","101927931"
"ENSG00000160185",255.174280474879,-3.47426704005139,0.483342817771028,-7.18799765365964,6.57483917226411e-13,8.31936316597153e-11,"UBASH3A","53347"
"ENSG00000204475",66.1240644672039,-4.23934234875696,0.589980818024415,-7.18555963048535,6.69324539900763e-13,8.4361037517336e-11,"NCR3","259197"
"ENSG00000226979",58.8839023990801,-3.62625755518946,0.504784559739915,-7.18377273080193,6.78135571541068e-13,8.51389974760471e-11,"LTA","4049"
"ENSG00000130487",114.076104406576,-4.19622375368384,0.584417357800039,-7.18018330167325,6.9618016261726e-13,8.70656942907307e-11,"KLHDC7B","113730"
"ENSG00000187912",94.1000052038897,-5.82266085686393,0.811646434447475,-7.1738882963586,7.28970970923975e-13,9.08145843545674e-11,"CLEC17A","388512"
"ENSG00000153283",793.613761270161,-2.36033822152133,0.329441077380006,-7.16467491028359,7.79713586105727e-13,9.63917186562735e-11,"CD96","10225"
"ENSG00000112486",201.360062602953,-2.52323912588476,0.353435880564714,-7.13917082174331,9.38955890660163e-13,1.15515333963289e-10,"CCR6","1235"
"ENSG00000183918",263.348455367076,-3.86536893603108,0.542901139262258,-7.11983942653664,1.0805287282199e-12,1.30578052227503e-10,"SH2D1A","4068"
"ENSG00000175643",135.274509631448,-2.50508911109708,0.352437403599856,-7.10789798559877,1.17823593174144e-12,1.41854330498393e-10,"RMI2","116028"
"ENSG00000146285",276.031666270221,-3.42616919727575,0.482460976617939,-7.10144314944032,1.23460797562584e-12,1.48088702384919e-10,"SCML4","256380"
"ENSG00000105122",2533.97690774625,-2.87478012785835,0.404916999127997,-7.09967754885394,1.25048302181423e-12,1.494373525254e-10,"RASAL3","64926"
"ENSG00000255760",66.5571800896916,-7.66496511635755,1.08067808940858,-7.09273667290907,1.31485504640527e-12,1.56550232204104e-10,"LINC02422","105369723"
"ENSG00000268041",43.272236934467,-4.3709420864215,0.616423827009177,-7.09080651153419,1.33332654394119e-12,1.58165861275024e-10,"ERFL","390937"
"ENSG00000184293",66.1683735947477,-3.93454374979358,0.555567923496885,-7.0820210875901,1.42067031715656e-12,1.67296892165597e-10,"CLECL1","160365"
"ENSG00000160654",225.414362552929,-3.38686252425829,0.478298014567033,-7.0810716772976,1.43043886473808e-12,1.67834692398687e-10,"CD3G","917"
"ENSG00000139193",663.944481846253,-2.77977795737293,0.392661267095942,-7.07932813931893,1.44855018162491e-12,1.69343913624309e-10,"CD27","939"
"ENSG00000225783",2059.09186204743,-3.16689179287226,0.447755357332554,-7.07281720030916,1.51819427626158e-12,1.76844969378542e-10,"MIAT","440823"
"ENSG00000106948",4666.6504647385,-2.00349715413186,0.283782926107393,-7.0599636899003,1.66546117647176e-12,1.93301332086467e-10,"AKNA","80709"
"ENSG00000116852",1167.04042729578,-2.88193323597124,0.409182998122642,-7.0431402311282,1.87954893791077e-12,2.16591164395103e-10,"KIF21B","23046"
"ENSG00000163508",258.498363544309,-4.1026947893377,0.5827055486193,-7.04076835900891,1.911826120947e-12,2.19526624976783e-10,"EOMES","8320"
"ENSG00000138964",1969.4483138443,-2.93520865615291,0.416956126828176,-7.03961032658596,1.92778191239519e-12,2.20573798529586e-10,"PARVG","64098"
"ENSG00000066294",1082.71652295299,-3.37180705162563,0.479141804222425,-7.0371798534623,1.96169581132113e-12,2.22873510732703e-10,"CD84","8832"
"ENSG00000117009",83.1838092948969,-2.74338341149614,0.389835563863434,-7.037283577486,1.9602366043011e-12,2.22873510732703e-10,"KMO","8564"
"ENSG00000096996",279.727455960399,-3.40575591319587,0.484186599300144,-7.03397392269559,2.00732656527547e-12,2.27257540193608e-10,"IL12RB1","3594"
"ENSG00000196684",1138.52694626833,-3.13851584027295,0.446913081635665,-7.02265377595625,2.17693194004384e-12,2.45597503417673e-10,"HSH2D","84941"
"ENSG00000042980",1027.84674342747,-3.32726131699099,0.474195843658153,-7.01663956251293,2.27267885553021e-12,2.55506118301526e-10,"ADAM28","10863"
"ENSG00000230006",895.126009982273,-4.37921782337492,0.624617788477763,-7.01103603540875,2.36559790883527e-12,2.64112048880549e-10,"ANKRD36BP2","645784"
"ENSG00000106785",1091.58417966795,-2.04340203601703,0.291754995502754,-7.00382878619037,2.49060453365821e-12,2.7710981338971e-10,"TRIM14","9830"
"ENSG00000269220",126.20020069235,-2.8732777025112,0.411036384439431,-6.99032448533663,2.74251195586608e-12,3.04088971711255e-10,"LINC00528","200298"
"ENSG00000115232",745.682872408995,-2.67785214597647,0.383556888027124,-6.98162966059707,2.91775441564361e-12,3.21740566706953e-10,"ITGA4","3676"
"ENSG00000254838",1388.81626573469,-2.89064772020896,0.414530244308841,-6.97330957124402,3.09570380354788e-12,3.38596538729749e-10,"GVINP1","387751"
"ENSG00000116824",727.41673125775,-3.13233191515149,0.449827653968906,-6.96340451173775,3.32146322541913e-12,3.62061933889776e-10,"CD2","914"
"ENSG00000188282",89.7828017464753,-4.18515614208949,0.602420197316889,-6.94723742784471,3.72508493722451e-12,4.00645301948287e-10,"RUFY4","285180"
"ENSG00000081237",4243.29464299842,-3.12186293045675,0.449774238487699,-6.94095540232264,3.89456958695678e-12,4.17096685856051e-10,"PTPRC","5788"
"ENSG00000124203",510.856048783289,-3.28810064245829,0.47374756944301,-6.94061743962961,3.90389881387614e-12,4.17096685856051e-10,"ZNF831","128611"
"ENSG00000156886",47.3377635624896,-4.91014219243736,0.70875506786369,-6.92784068160158,4.273125730894e-12,4.5354169352969e-10,"ITGAD","3681"
"ENSG00000110448",468.77766568596,-3.40568460750273,0.492656907414023,-6.91289324527959,4.7486731489797e-12,5.00721202042415e-10,"CD5","921"
"ENSG00000186517",1767.2867854917,-2.84514149812789,0.412018768736212,-6.90536867253599,5.00732132494541e-12,5.2456568139834e-10,"ARHGAP30","257106"
"ENSG00000198821",719.732574695676,-2.96128939188668,0.429656755414064,-6.89222118486851,5.49278781992935e-12,5.73560814879742e-10,"CD247","919"
