"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000083454",913.261503607446,-3.40385636380365,0.593487716198341,-5.73534425549273,9.73144803423572e-09,2.21173356630407e-06,"P2RX5","5026"
"ENSG00000143167",36.8610851740256,-3.64940937015879,0.639120263144847,-5.71005111338757,1.1294224842262e-08,2.49029229245876e-06,"GPA33","10223"
"ENSG00000139193",663.944481846253,-2.23950703391816,0.392302294801632,-5.70862588262597,1.13891926392147e-08,2.49263026457953e-06,"CD27","939"
"ENSG00000073737",48.6551315610366,-2.6413129241423,0.46367040141694,-5.69653123440844,1.22269500206362e-08,2.5989745705735e-06,"DHRS9","10170"
"ENSG00000089012",258.317527988946,-2.86202887323358,0.502262717174252,-5.69827059698052,1.21028846559534e-08,2.5989745705735e-06,"SIRPG","55423"
"ENSG00000198851",1165.38348103635,-2.44498163259738,0.430623420450726,-5.6777720776038,1.36460370907458e-08,2.8798986563084e-06,"CD3E","916"
"ENSG00000167208",325.764944894531,-2.47385084371272,0.435890579843529,-5.67539414272442,1.38369689011611e-08,2.89948285924615e-06,"SNX20","124460"
"ENSG00000177699",6.07120552108806,-4.3130123064465,0.761342088404861,-5.66501231461272,1.47013977783122e-08,3.05892604759164e-06,"LOC100129540","100129540"
"ENSG00000082293",54.9533273919494,-3.12423978643135,0.551828263210393,-5.66161611269299,1.49953987878767e-08,3.09828008801822e-06,"COL19A1","1310"
"ENSG00000028277",1067.70330390836,-2.67779740055228,0.474467855092494,-5.64379097932833,1.66346010705123e-08,3.38955809123695e-06,"POU2F2","5452"
"ENSG00000128340",714.24063581857,-2.4292813269507,0.430720216449861,-5.64004482300283,1.70005903511539e-08,3.44040714051502e-06,"RAC2","5880"
"ENSG00000182183",111.198922361789,-2.35359870208917,0.417814150851801,-5.63312347676801,1.76974651442479e-08,3.46284308047647e-06,"SHISAL2A","348378"
"ENSG00000154839",26.7586609845166,-2.61939291246143,0.464777838526822,-5.63579563251974,1.74251930426106e-08,3.46284308047647e-06,"SKA1","220134"
"ENSG00000105255",36.6250067814898,-2.77988329063709,0.493474918304509,-5.63328182957761,1.76812157003358e-08,3.46284308047647e-06,"FSD1","79187"
"ENSG00000177455",1184.56589050897,-4.27992676304529,0.76025758790047,-5.62957454310288,1.80654684599158e-08,3.51159428366232e-06,"CD19","930"
"ENSG00000110665",452.178338595432,-2.75168944979101,0.489222253240588,-5.62462036745861,1.85916381382109e-08,3.56693857423104e-06,"C11orf21","29125"
"ENSG00000254838",1388.81626573469,-2.33101281904736,0.414351776378028,-5.62568559358774,1.84772622819101e-08,3.56693857423104e-06,"GVINP1","387751"
"ENSG00000157456",111.942012403991,-2.36973159405343,0.421555532652521,-5.62139839357,1.89417891984391e-08,3.61067163649731e-06,"CCNB2","9133"
"ENSG00000131747",311.352710190538,-2.58671921439588,0.460841937755011,-5.61302911578983,1.98815130562299e-08,3.76550759461133e-06,"TOP2A","7153"
"ENSG00000072571",74.8804513415585,-2.23776926373654,0.399047176926505,-5.60778121767964,2.04936855072454e-08,3.85672886622339e-06,"HMMR","3161"
"ENSG00000152253",36.2125964298975,-2.69669480677028,0.482244104487011,-5.59197050141006,2.24506969271795e-08,4.17187604660657e-06,"SPC25","57405"
"ENSG00000189057",49.3450236044473,-2.71583473024322,0.485775745329563,-5.59071702602345,2.26133848735034e-08,4.17584418420332e-06,"FAM111B","374393"
"ENSG00000072858",325.174270682309,-2.12482531551787,0.380375921380435,-5.58611940473677,2.32199615184149e-08,4.23491964829066e-06,"SIDT1","54847"
"ENSG00000171320",23.9099245347825,-2.7349396307195,0.489887913232604,-5.58278650451399,2.36695235821395e-08,4.29042787581529e-06,"ESCO2","157570"
"ENSG00000138964",1969.4483138443,-2.32551201408677,0.416816544471778,-5.57922195011199,2.41596804144971e-08,4.35257266784592e-06,"PARVG","64098"
"ENSG00000213231",4.12836496839394,-5.60179276532536,1.00487442094632,-5.57461972218378,2.48071155177734e-08,4.44212748538263e-06,"TCL1B","9623"
"ENSG00000156970",124.848992550383,-2.3540401546545,0.422940473565635,-5.5658900052969,2.60817734664416e-08,4.64224143879206e-06,"BUB1B","701"
"ENSG00000204475",66.1240644672039,-3.22530119010727,0.580283836480305,-5.55814411387063,2.72658222302911e-08,4.82392804560587e-06,"NCR3","259197"
"ENSG00000188263",29.385391410098,-4.07440749199856,0.733560306711936,-5.55429111242595,2.78740614877119e-08,4.90218464711867e-06,"IL17REL","400935"
"ENSG00000175857",189.922281795085,-2.9554681240839,0.532463931153545,-5.55055084704251,2.84770867382502e-08,4.9786035785109e-06,"GAPT","202309"
