"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000248333",2015.87583190813,-0.0602262931295437,0.132827113042661,-0.453418671459045,0.650247294042805,0.972153986932159,"CDK11B","984"
"ENSG00000189339",5257.01590574694,0.0989453414892224,0.176852789462678,0.559478545912917,0.575835169059454,0.960605271616913,"SLC35E2B","728661"
"ENSG00000215914",16.6555783743521,0.58218233826343,0.603081032116106,0.965346789668801,0.334371143465021,0.907846945251046,"MMP23A","8511"
"ENSG00000008128",2927.86098685378,0.0247135337583037,0.177613903161093,0.139141887647663,0.889338028589713,0.990910977468597,"CDK11A","728642"
"ENSG00000215790",351.561750365922,0.0559661223359511,0.179370926908331,0.31201334185307,0.755030383815219,0.978311812714251,"SLC35E2A","9906"
"ENSG00000008130",4505.37544603668,-0.0863862303858385,0.152677211905871,-0.565809588133541,0.571523227832945,0.960155684020743,"NADK","65220"
"ENSG00000078369",14524.6402489322,-0.0265867277238536,0.10196174279077,-0.260751993798406,0.794283767350377,0.983448177978964,"GNB1","2782"
"ENSG00000169885",56.6494982304434,0.39837534207165,0.327276491426926,1.21724398943149,0.223511397859092,0.865896073763697,"CALML6","163688"
"ENSG00000178821",38.9711245486264,0.159800265363726,0.29316706661009,0.545082594752224,0.585696712870906,0.962317227915227,"TMEM52","339456"
"ENSG00000142609",10.8624386833852,0.122867426047416,0.578542594091695,0.212374036591578,0.831815239583138,0.9884733545649,"CFAP74","85452"
"ENSG00000187730",113.506639604143,-0.286921838301533,0.454991827009088,-0.630608774200688,0.528296360392578,0.953392888172069,"GABRD","2563"
"ENSG00000226969",2.6529933928577,-0.579893447927454,0.673127059912167,-0.861491808103988,0.388967231025399,0.921210610407248,"LOC105378591","105378591"
"ENSG00000067606",1830.76936443237,0.197193258328705,0.249961629823151,0.788894113341398,0.430173896567708,0.932191566655996,"PRKCZ","5590"
"ENSG00000182873",824.089244171202,0.32501530934464,0.267733639394675,1.21395021589171,0.224766735515548,0.866067216412506,"PRKCZ-AS1","100506504"
"ENSG00000162585",2404.97539459501,0.129394094311261,0.152221983006068,0.85003553203024,0.395305331808944,0.922236535991271,"FAAP20","199990"
"ENSG00000157933",7874.70639172618,0.201692016186223,0.106958287243432,1.88570723582345,0.0593344172886044,0.694020068570509,"SKI","6497"
"ENSG00000116151",933.998697583355,0.185472775458013,0.23987193624831,0.773215818235678,0.439394666143168,0.933045992424417,"MORN1","79906"
"ENSG00000269896",413.514777368901,0.568213265562096,0.293452893391773,1.93630145879497,0.0528307902422624,0.676116855446159,"LOC100129534","100129534"
"ENSG00000157916",7213.11188458226,-0.0375239613747499,0.0891365812981909,-0.420971511676222,0.673775884679757,0.973162690459309,"RER1","11079"
"ENSG00000157911",758.465946677627,-0.0633013670796366,0.167321826681758,-0.378321037577687,0.705192119058546,0.976491295833186,"PEX10","5192"
"ENSG00000149527",1348.70103488627,0.921022596050158,0.489804911771825,1.88038660681952,0.060055407532276,0.696770644958976,"PLCH2","9651"
"ENSG00000157881",1935.55785624213,-0.0948484103324664,0.103772274643192,-0.914005312677119,0.360714054130652,0.914349471803728,"PANK4","55229"
"ENSG00000197921",33.1134497103166,0.445168706697796,0.916016679845493,0.485983188398801,0.626979085539731,0.968946360222701,"HES5","388585"
"ENSG00000157873",5943.71415969585,0.00146281834012635,0.220912603056696,0.00662170614028266,0.994716681514127,0.999188473743106,"TNFRSF14","8764"
"ENSG00000228037",32.8908579404541,-0.119468956224752,0.390681146189707,-0.305796574495408,0.759759536775573,0.97861748968572,"LOC100996583","100996583"
"ENSG00000157870",1212.0161636833,0.153334099322381,0.197339420620676,0.777006939820293,0.437154675942242,0.933020840001617,"PRXL2B","127281"
"ENSG00000142606",71.8738177366124,0.801576761821978,0.363479938446485,2.20528474074229,0.0274341199357417,0.554045459754904,"MMEL1","79258"
"ENSG00000215912",58.3848683975255,0.173660531486999,0.395482623395753,0.439110396294757,0.660581546419342,0.972640783291673,"TTC34","100287898"
"ENSG00000177133",5250.36017719273,0.448178335709288,0.298915927537835,1.49934578394977,0.1337839506826,0.810328127689237,"PRDM16-DT","440556"
"ENSG00000142611",3464.6702717116,0.049114655184071,0.181952413943854,0.269931319510971,0.787213091733164,0.982594652036166,"PRDM16","63976"
"ENSG00000130762",2013.67676749394,-0.0582354691638777,0.16214924450601,-0.359147335784961,0.719484871747165,0.97697691984178,"ARHGEF16","27237"
"ENSG00000162591",3343.514228912,0.251335690846082,0.266282775899018,0.943867623422236,0.345237298715489,0.910832676145948,"MEGF6","1953"
"ENSG00000158109",3524.40295185708,-0.0310518751873881,0.119222448908808,-0.260453257516454,0.794514166436809,0.983461905677012,"TPRG1L","127262"
"ENSG00000116213",1374.84741311117,-0.0338395024341185,0.114812293108322,-0.294737623628785,0.76819431968519,0.980173789728036,"WRAP73","49856"
"ENSG00000078900",126.589730325611,0.281077983884258,0.286877998129037,0.979782296716355,0.327193592591931,0.904202112168632,"TP73","7161"
"ENSG00000227372",4220.45235262644,0.133786418287025,0.139993914215163,0.955658815863972,0.339244635984388,0.908409190512163,"TP73-AS1","57212"
"ENSG00000162592",5.29800459218978,0.919937092150014,0.680999517815681,1.35086305949339,0.176739303417787,0.840485990468682,"CCDC27","148870"
"ENSG00000235169",202.925305009763,0.540614943774868,0.273491853954291,1.97671314870395,0.0480740636892365,0.664946151874159,"SMIM1","388588"
"ENSG00000130764",3359.79778246689,-0.00351109562985793,0.123562927780657,-0.0284154454165304,0.977330805514624,0.997392900337445,"LRRC47","57470"
"ENSG00000116198",2389.18704428616,0.0746740341145442,0.127318665287916,0.586512856898695,0.557530924190391,0.959233344225987,"CEP104","9731"
"ENSG00000169598",794.925981392196,0.137860977998684,0.219917760773736,0.626875144206854,0.530741081425893,0.954273540826405,"DFFB","1677"
"ENSG00000198912",1607.51725601354,-0.0103314119805033,0.137762403038473,-0.0749944233886371,0.940219148890631,0.993232327688605,"C1orf174","339448"
"ENSG00000236423",22.9845812255312,1.29120977328368,0.615744691145702,2.09698888492429,0.035994559290598,0.606328971144489,"LINC01134","100133612"
"ENSG00000196581",324.379007485879,-0.166596784282585,0.46600348535979,-0.357501155069602,0.720716661633002,0.97697691984178,"AJAP1","55966"
"ENSG00000131697",2595.08027838019,-0.129462258304801,0.164531626715408,-0.786853329595612,0.431367730600427,0.932191566655996,"NPHP4","261734"
"ENSG00000069424",2076.62598145937,-0.545990043832999,0.307072887469637,-1.77804705694502,0.0753961266315315,0.734043844248611,"KCNAB2","8514"
"ENSG00000116254",68.8303392414995,0.440698437742512,0.414933657428524,1.06209373439036,0.288193134250459,0.89137494282174,"CHD5","26038"
"ENSG00000116251",14642.6892368228,0.133749335973523,0.165869239257812,0.80635406885562,0.420038722714025,0.929506960930931,"RPL22","6146"
"ENSG00000226944",26.1847665964325,0.458712217525137,0.367011029680996,1.24985948766675,0.211350880739827,0.860198130833085,"LOC102724450","102724450"
"ENSG00000158286",2590.95365705067,0.187892556310227,0.184453566510045,1.01864420333664,0.308371910782089,0.896671343770957,"RNF207","388591"
"ENSG00000116237",3797.39956518638,-0.0421567641128993,0.157273712791949,-0.268047109491634,0.788663056933747,0.9828491972054,"ICMT","23463"
"ENSG00000158292",510.742033496239,0.656302748115086,0.336615017939684,1.9497132128332,0.0512103105962936,0.672496802562561,"GPR153","387509"
"ENSG00000097021",484.855642674709,0.025704642162988,0.222153155501678,0.11570685145093,0.907884876055923,0.99156723517255,"ACOT7","11332"
"ENSG00000069812",5.60916252376627,-0.657805352511246,0.664586699652194,-0.989796143761985,0.322273770071391,0.903142980363538,"HES2","54626"
"ENSG00000187017",24.5137172811146,0.885799974169208,0.475917641633554,1.86124635163505,0.0627093954300483,0.703097705337167,"ESPN","83715"
"ENSG00000215788",1015.13069369003,0.415917683796793,0.335767038736688,1.23870909235662,0.21545325027179,0.861565383838547,"TNFRSF25","8718"
"ENSG00000171680",2129.48964669064,0.172779301114454,0.200276791543963,0.862702561702099,0.388301023576652,0.921210610407248,"PLEKHG5","57449"
"ENSG00000162408",1397.14490083289,-0.144057076105702,0.162817934135821,-0.884774007668779,0.376278530894655,0.919285823970154,"NOL9","79707"
"ENSG00000173662",7.18587750188452,-0.481603466509614,0.535357787639887,-0.899591782595994,0.368337531859036,0.918186303350412,"TAS1R1","80835"
"ENSG00000204859",2233.56017182538,0.0561117195377889,0.123607744885736,0.453949868510741,0.649864909416391,0.971843527676398,"ZBTB48","3104"
"ENSG00000162413",4604.19581773801,0.19351534641793,0.222526205209183,0.869629472340202,0.384502926082433,0.92025017194044,"KLHL21","9903"
"ENSG00000116273",1721.39122425324,0.179842823344414,0.217617627719858,0.826416615366877,0.408567801308596,0.925574865541866,"PHF13","148479"
"ENSG00000041988",1119.59758154589,0.214026065882371,0.133789442887344,1.59972312660417,0.109660019061579,0.787126408666891,"THAP3","90326"
"ENSG00000007923",1584.56537467705,-0.0597009849991316,0.144788850059995,-0.412331370643485,0.680096558193052,0.974187991135645,"DNAJC11","55735"
"ENSG00000171735",1790.0719603703,0.0570761861174751,0.144166716912276,0.395904043179436,0.692175818236666,0.97526483255025,"CAMTA1","23261"
"ENSG00000049245",5234.06783225285,0.0259865533543109,0.132542464817851,0.196062095193593,0.844561564071243,0.989119227145863,"VAMP3","9341"
